category,sentiment,timestamp_str,score,original_timestamp,timestamp
mindfulness and mental wellness,NEGATIVE,2025-02-09T14:11:49+00:00,0.7402083277702332,2025-02-09 14:11:49+00:00,2025-02-09 14:10:00+00:00
motivation and mental strength,POSITIVE,2025-02-09T14:11:50+00:00,0.9756140112876892,2025-02-09 14:11:50+00:00,2025-02-09 14:10:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:11:50+00:00,0.9009936451911926,2025-02-09 14:11:50+00:00,2025-02-09 14:10:00+00:00
mental health experiences,POSITIVE,2025-02-09T14:11:50+00:00,0.4582774937152862,2025-02-09 14:11:50+00:00,2025-02-09 14:10:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:11:52+00:00,0.811775267124176,2025-02-09 14:11:52+00:00,2025-02-09 14:10:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-09T14:11:52+00:00,0.6320044994354248,2025-02-09 14:11:52+00:00,2025-02-09 14:10:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:11:52+00:00,0.615716814994812,2025-02-09 14:11:52+00:00,2025-02-09 14:10:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:11:52+00:00,0.5761644840240479,2025-02-09 14:11:52+00:00,2025-02-09 14:10:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-09T14:11:52+00:00,0.3598229885101318,2025-02-09 14:11:52+00:00,2025-02-09 14:10:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:11:54+00:00,0.3269625902175903,2025-02-09 14:11:54+00:00,2025-02-09 14:10:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:11:56+00:00,0.9468962550163268,2025-02-09 14:11:56+00:00,2025-02-09 14:10:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:11:56+00:00,0.9055732488632202,2025-02-09 14:11:56+00:00,2025-02-09 14:10:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:11:56+00:00,0.9036941528320312,2025-02-09 14:11:56+00:00,2025-02-09 14:10:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-09T14:11:56+00:00,0.8754051923751831,2025-02-09 14:11:56+00:00,2025-02-09 14:10:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-09T14:11:56+00:00,0.3366701006889343,2025-02-09 14:11:56+00:00,2025-02-09 14:10:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:12:12+00:00,0.8984773755073547,2025-02-09 14:12:12+00:00,2025-02-09 14:10:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:12:12+00:00,0.8677154183387756,2025-02-09 14:12:12+00:00,2025-02-09 14:10:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:12:12+00:00,0.8155848979949951,2025-02-09 14:12:12+00:00,2025-02-09 14:10:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-09T14:12:12+00:00,0.6228590607643127,2025-02-09 14:12:12+00:00,2025-02-09 14:10:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-09T14:12:12+00:00,0.5752560496330261,2025-02-09 14:12:12+00:00,2025-02-09 14:10:00+00:00
emotional health discussion,NEGATIVE,2025-02-09T14:12:12+00:00,0.4596020877361297,2025-02-09 14:12:12+00:00,2025-02-09 14:10:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-09T14:12:12+00:00,0.4187491834163666,2025-02-09 14:12:12+00:00,2025-02-09 14:10:00+00:00
self-care practices,NEGATIVE,2025-02-09T14:12:12+00:00,0.4112344682216644,2025-02-09 14:12:12+00:00,2025-02-09 14:10:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:12:15+00:00,0.5839159488677979,2025-02-09 14:12:15+00:00,2025-02-09 14:10:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:12:15+00:00,0.4955906569957733,2025-02-09 14:12:15+00:00,2025-02-09 14:10:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:12:15+00:00,0.434297651052475,2025-02-09 14:12:15+00:00,2025-02-09 14:10:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:12:16+00:00,0.7290369868278503,2025-02-09 14:12:16+00:00,2025-02-09 14:10:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:12:16+00:00,0.4593738317489624,2025-02-09 14:12:16+00:00,2025-02-09 14:10:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:12:16+00:00,0.3641591668128967,2025-02-09 14:12:16+00:00,2025-02-09 14:10:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:12:18+00:00,0.9302628636360168,2025-02-09 14:12:18+00:00,2025-02-09 14:10:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:12:19+00:00,0.8942359089851379,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:12:19+00:00,0.7834048271179199,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
emotional health discussion,NEGATIVE,2025-02-09T14:12:19+00:00,0.7041422128677368,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-09T14:12:19+00:00,0.6783421635627747,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
mental health education,NEGATIVE,2025-02-09T14:12:19+00:00,0.6737986207008362,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-09T14:12:19+00:00,0.5936857461929321,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
anxiety and stress management,NEGATIVE,2025-02-09T14:12:19+00:00,0.5844472050666809,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
self-care practices,NEGATIVE,2025-02-09T14:12:19+00:00,0.5330186486244202,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-09T14:12:19+00:00,0.4995836317539215,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:12:19+00:00,0.4315517842769623,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-09T14:12:19+00:00,0.4087858200073242,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
depression and emotional support,NEGATIVE,2025-02-09T14:12:19+00:00,0.3079163134098053,2025-02-09 14:12:19+00:00,2025-02-09 14:10:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:12:20+00:00,0.760627269744873,2025-02-09 14:12:20+00:00,2025-02-09 14:10:00+00:00
motivation and mental strength,POSITIVE,2025-02-09T14:12:20+00:00,0.5161807537078857,2025-02-09 14:12:20+00:00,2025-02-09 14:10:00+00:00
work-life balance and burnout,POSITIVE,2025-02-09T14:12:20+00:00,0.3135182559490204,2025-02-09 14:12:20+00:00,2025-02-09 14:10:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:13:00+00:00,0.8662787675857544,2025-02-09 14:13:00+00:00,2025-02-09 14:15:00+00:00
self-care practices,POSITIVE,2025-02-09T14:13:00+00:00,0.7341747879981995,2025-02-09 14:13:00+00:00,2025-02-09 14:15:00+00:00
motivation and mental strength,POSITIVE,2025-02-09T14:13:00+00:00,0.6856677532196045,2025-02-09 14:13:00+00:00,2025-02-09 14:15:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-09T14:13:00+00:00,0.5156815052032471,2025-02-09 14:13:00+00:00,2025-02-09 14:15:00+00:00
mental health experiences,POSITIVE,2025-02-09T14:13:00+00:00,0.3094229400157928,2025-02-09 14:13:00+00:00,2025-02-09 14:15:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:13:28+00:00,0.9056634306907654,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
motivation and mental strength,POSITIVE,2025-02-09T14:13:28+00:00,0.8817657828330994,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-09T14:13:28+00:00,0.8344780802726746,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
mental health experiences,POSITIVE,2025-02-09T14:13:28+00:00,0.7018241882324219,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
mental health education,POSITIVE,2025-02-09T14:13:28+00:00,0.6021646857261658,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
self-care practices,POSITIVE,2025-02-09T14:13:28+00:00,0.599133312702179,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-09T14:13:28+00:00,0.5775220394134521,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
emotional health discussion,POSITIVE,2025-02-09T14:13:28+00:00,0.4476522505283355,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
therapy and mental health support,POSITIVE,2025-02-09T14:13:28+00:00,0.4374912679195404,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
trauma awareness and healing,POSITIVE,2025-02-09T14:13:28+00:00,0.4099639356136322,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
social anxiety and relationships,POSITIVE,2025-02-09T14:13:28+00:00,0.3207874894142151,2025-02-09 14:13:28+00:00,2025-02-09 14:15:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:13:31+00:00,0.5523358583450317,2025-02-09 14:13:31+00:00,2025-02-09 14:15:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:13:31+00:00,0.3332980573177337,2025-02-09 14:13:31+00:00,2025-02-09 14:15:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:13:38+00:00,0.4663812220096588,2025-02-09 14:13:38+00:00,2025-02-09 14:15:00+00:00
mental health experiences,POSITIVE,2025-02-09T14:13:38+00:00,0.3884741365909576,2025-02-09 14:13:38+00:00,2025-02-09 14:15:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:14:08+00:00,0.9418927431106568,2025-02-09 14:14:08+00:00,2025-02-09 14:15:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:14:08+00:00,0.6673394441604614,2025-02-09 14:14:08+00:00,2025-02-09 14:15:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:14:13+00:00,0.8657746315002441,2025-02-09 14:14:13+00:00,2025-02-09 14:15:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:14:13+00:00,0.8255912661552429,2025-02-09 14:14:13+00:00,2025-02-09 14:15:00+00:00
self-care practices,NEGATIVE,2025-02-09T14:14:13+00:00,0.3565686643123626,2025-02-09 14:14:13+00:00,2025-02-09 14:15:00+00:00
motivation and mental strength,POSITIVE,2025-02-09T14:15:04+00:00,0.9158384799957277,2025-02-09 14:15:04+00:00,2025-02-09 14:15:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:15:04+00:00,0.9063791036605836,2025-02-09 14:15:04+00:00,2025-02-09 14:15:00+00:00
sleep and mental wellness,POSITIVE,2025-02-09T14:15:04+00:00,0.8729303479194641,2025-02-09 14:15:04+00:00,2025-02-09 14:15:00+00:00
self-care practices,POSITIVE,2025-02-09T14:15:04+00:00,0.7189959287643433,2025-02-09 14:15:04+00:00,2025-02-09 14:15:00+00:00
mental health experiences,POSITIVE,2025-02-09T14:15:04+00:00,0.4728946983814239,2025-02-09 14:15:04+00:00,2025-02-09 14:15:00+00:00
work-life balance and burnout,POSITIVE,2025-02-09T14:15:04+00:00,0.3225016593933105,2025-02-09 14:15:04+00:00,2025-02-09 14:15:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:15:33+00:00,0.7670862078666687,2025-02-09 14:15:33+00:00,2025-02-09 14:15:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:15:33+00:00,0.4235876798629761,2025-02-09 14:15:33+00:00,2025-02-09 14:15:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:15:54+00:00,0.6820676326751709,2025-02-09 14:15:54+00:00,2025-02-09 14:15:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:15:54+00:00,0.4080946445465088,2025-02-09 14:15:54+00:00,2025-02-09 14:15:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:16:21+00:00,0.6592653393745422,2025-02-09 14:16:21+00:00,2025-02-09 14:15:00+00:00
motivation and mental strength,POSITIVE,2025-02-09T14:16:21+00:00,0.4884501993656158,2025-02-09 14:16:21+00:00,2025-02-09 14:15:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:17:33+00:00,0.9450162053108216,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
motivation and mental strength,POSITIVE,2025-02-09T14:17:33+00:00,0.8772029280662537,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
mental health experiences,POSITIVE,2025-02-09T14:17:33+00:00,0.8402121067047119,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
self-care practices,POSITIVE,2025-02-09T14:17:33+00:00,0.8150531053543091,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
work-life balance and burnout,POSITIVE,2025-02-09T14:17:33+00:00,0.7789678573608398,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-09T14:17:33+00:00,0.7289113998413086,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
trauma awareness and healing,POSITIVE,2025-02-09T14:17:33+00:00,0.7152771949768066,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-09T14:17:33+00:00,0.7006350755691528,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
social anxiety and relationships,POSITIVE,2025-02-09T14:17:33+00:00,0.6788142919540405,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
therapy and mental health support,POSITIVE,2025-02-09T14:17:33+00:00,0.6182050108909607,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
mental health education,POSITIVE,2025-02-09T14:17:33+00:00,0.5668089389801025,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
emotional health discussion,POSITIVE,2025-02-09T14:17:33+00:00,0.543837308883667,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
depression and emotional support,POSITIVE,2025-02-09T14:17:33+00:00,0.5294556617736816,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
anxiety and stress management,POSITIVE,2025-02-09T14:17:33+00:00,0.4936005175113678,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
sleep and mental wellness,POSITIVE,2025-02-09T14:17:33+00:00,0.381136029958725,2025-02-09 14:17:33+00:00,2025-02-09 14:20:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:17:58+00:00,0.8208411931991577,2025-02-09 14:17:58+00:00,2025-02-09 14:20:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-09T14:17:58+00:00,0.6442146897315979,2025-02-09 14:17:58+00:00,2025-02-09 14:20:00+00:00
emotional health discussion,NEGATIVE,2025-02-09T14:17:58+00:00,0.5608153343200684,2025-02-09 14:17:58+00:00,2025-02-09 14:20:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-09T14:17:58+00:00,0.4736095666885376,2025-02-09 14:17:58+00:00,2025-02-09 14:20:00+00:00
self-care practices,NEGATIVE,2025-02-09T14:18:59+00:00,0.96920907497406,2025-02-09 14:18:59+00:00,2025-02-09 14:20:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:18:59+00:00,0.9518215656280518,2025-02-09 14:18:59+00:00,2025-02-09 14:20:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-09T14:18:59+00:00,0.7422952651977539,2025-02-09 14:18:59+00:00,2025-02-09 14:20:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-09T14:18:59+00:00,0.7246774435043335,2025-02-09 14:18:59+00:00,2025-02-09 14:20:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:18:59+00:00,0.6227676272392273,2025-02-09 14:18:59+00:00,2025-02-09 14:20:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:18:59+00:00,0.4891380071640014,2025-02-09 14:18:59+00:00,2025-02-09 14:20:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:19:26+00:00,0.7786719799041748,2025-02-09 14:19:26+00:00,2025-02-09 14:20:00+00:00
self-care practices,POSITIVE,2025-02-09T14:19:26+00:00,0.7717263102531433,2025-02-09 14:19:26+00:00,2025-02-09 14:20:00+00:00
mental health experiences,POSITIVE,2025-02-09T14:19:26+00:00,0.7223437428474426,2025-02-09 14:19:26+00:00,2025-02-09 14:20:00+00:00
emotional health discussion,POSITIVE,2025-02-09T14:19:26+00:00,0.7206648588180542,2025-02-09 14:19:26+00:00,2025-02-09 14:20:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-09T14:19:26+00:00,0.6827499270439148,2025-02-09 14:19:26+00:00,2025-02-09 14:20:00+00:00
mental health education,POSITIVE,2025-02-09T14:19:26+00:00,0.6034841537475586,2025-02-09 14:19:26+00:00,2025-02-09 14:20:00+00:00
depression and emotional support,POSITIVE,2025-02-09T14:19:26+00:00,0.4762478172779083,2025-02-09 14:19:26+00:00,2025-02-09 14:20:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-09T14:19:26+00:00,0.428982675075531,2025-02-09 14:19:26+00:00,2025-02-09 14:20:00+00:00
therapy and mental health support,POSITIVE,2025-02-09T14:19:26+00:00,0.3967285454273224,2025-02-09 14:19:26+00:00,2025-02-09 14:20:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:19:28+00:00,0.8243361711502075,2025-02-09 14:19:28+00:00,2025-02-09 14:20:00+00:00
self-care practices,NEGATIVE,2025-02-09T14:19:28+00:00,0.6624476909637451,2025-02-09 14:19:28+00:00,2025-02-09 14:20:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-09T14:19:28+00:00,0.5465195178985596,2025-02-09 14:19:28+00:00,2025-02-09 14:20:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-09T14:19:28+00:00,0.4460200369358063,2025-02-09 14:19:28+00:00,2025-02-09 14:20:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:19:28+00:00,0.3061994016170501,2025-02-09 14:19:28+00:00,2025-02-09 14:20:00+00:00
motivation and mental strength,POSITIVE,2025-02-09T14:19:55+00:00,0.7496947646141052,2025-02-09 14:19:55+00:00,2025-02-09 14:20:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:19:55+00:00,0.7133538126945496,2025-02-09 14:19:55+00:00,2025-02-09 14:20:00+00:00
mental health experiences,POSITIVE,2025-02-09T14:19:55+00:00,0.4944234192371368,2025-02-09 14:19:55+00:00,2025-02-09 14:20:00+00:00
self-care practices,POSITIVE,2025-02-09T14:19:55+00:00,0.3577960431575775,2025-02-09 14:19:55+00:00,2025-02-09 14:20:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-09T14:19:55+00:00,0.3492633402347564,2025-02-09 14:19:55+00:00,2025-02-09 14:20:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-09T14:20:26+00:00,0.6208258271217346,2025-02-09 14:20:26+00:00,2025-02-09 14:20:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:20:54+00:00,0.9818383455276488,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:20:54+00:00,0.975059986114502,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-09T14:20:54+00:00,0.9564504027366638,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
self-care practices,NEGATIVE,2025-02-09T14:20:54+00:00,0.9443829655647278,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
emotional health discussion,NEGATIVE,2025-02-09T14:20:54+00:00,0.9239810109138488,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:20:54+00:00,0.912934184074402,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
mental health education,NEGATIVE,2025-02-09T14:20:54+00:00,0.8725254535675049,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
depression and emotional support,NEGATIVE,2025-02-09T14:20:54+00:00,0.7956433296203613,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
therapy and mental health support,NEGATIVE,2025-02-09T14:20:54+00:00,0.7906922698020935,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
anxiety and stress management,NEGATIVE,2025-02-09T14:20:54+00:00,0.699181318283081,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-09T14:20:54+00:00,0.6696140766143799,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-09T14:20:54+00:00,0.6627527475357056,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-09T14:20:54+00:00,0.6521379947662354,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-09T14:20:54+00:00,0.6413547992706299,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-09T14:20:54+00:00,0.6407184600830078,2025-02-09 14:20:54+00:00,2025-02-09 14:20:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-09T14:22:22+00:00,0.9670350551605223,2025-02-09 14:22:22+00:00,2025-02-09 14:20:00+00:00
motivation and mental strength,NEGATIVE,2025-02-09T14:22:22+00:00,0.849388599395752,2025-02-09 14:22:22+00:00,2025-02-09 14:20:00+00:00
mental health experiences,NEGATIVE,2025-02-09T14:22:22+00:00,0.7648333311080933,2025-02-09 14:22:22+00:00,2025-02-09 14:20:00+00:00
self-care practices,NEGATIVE,2025-02-09T14:22:22+00:00,0.7286615967750549,2025-02-09 14:22:22+00:00,2025-02-09 14:20:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-09T14:22:22+00:00,0.5795814990997314,2025-02-09 14:22:22+00:00,2025-02-09 14:20:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-09T14:22:22+00:00,0.4957330822944641,2025-02-09 14:22:22+00:00,2025-02-09 14:20:00+00:00
emotional health discussion,NEGATIVE,2025-02-09T14:22:22+00:00,0.4253527224063873,2025-02-09 14:22:22+00:00,2025-02-09 14:20:00+00:00
