end_time,ms_played,track_name,artist_name,album_name,url,start_time
2024-04-20 03:01:33+00:00,263637,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,2024-04-20 02:05:10
2024-04-21 01:04:42+00:00,5330,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,2024-04-21 01:02:57
2024-04-21 01:07:34+00:00,1470,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,2024-04-21 01:05:05
2024-04-22 21:17:00+00:00,6303,Photograph,Ed Sheeran,x,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,2024-04-22 21:16:49
2024-04-22 21:17:02+00:00,1141,Shivers,Ed Sheeran,=,spotify:track:50nfwKoDiSYg8zOCREWAm5,2024-04-22 21:17:00
2024-04-22 21:17:02+00:00,597,Thinking out Loud,Ed Sheeran,x,spotify:track:34gCuhDGsG4bRPIf9bb02f,2024-04-22 21:17:02
2024-04-22 21:17:03+00:00,501,Eyes Closed,Ed Sheeran,-,spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg,2024-04-22 21:17:02
2024-04-22 21:17:03+00:00,554,The A Team,Ed Sheeran,+,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,2024-04-22 21:17:03
2024-04-22 21:17:04+00:00,842,Castle on the Hill,Ed Sheeran,÷,spotify:track:6PCUP3dWmTjcTtXY02oFdT,2024-04-22 21:17:04
2024-04-22 21:20:54+00:00,230746,Bad Habits,Ed Sheeran,=,spotify:track:3rmo8F54jFF8OgYsqTxm5d,2024-04-22 21:17:05
2024-04-22 21:21:11+00:00,15558,Lego House,Ed Sheeran,+,spotify:track:5ubHAQtKuFfiG4FXfLP804,2024-04-22 21:20:54
2024-04-22 21:21:14+00:00,2282,Celestial,Ed Sheeran,Celestial,spotify:track:4zrKN5Sv8JS5mqnbVcsul7,2024-04-22 21:21:12
2024-04-22 21:21:16+00:00,2047,Sing,Ed Sheeran,x,spotify:track:6K8qKeWo5MsFED7wCR6Kop,2024-04-22 21:21:14
2024-04-22 21:21:23+00:00,7157,Galway Girl,Ed Sheeran,÷,spotify:track:0afhq8XCExXpqazXczTSve,2024-04-22 21:21:16
2024-04-22 21:25:06+00:00,224803,Curtains,Ed Sheeran,-,spotify:track:6ZZf5a8oiInHDkBe9zXfLP,2024-04-22 21:21:23
2024-04-22 21:26:53+00:00,104861,American Town,Ed Sheeran,Autumn Variations,spotify:track:4rDvBpFgKbgJepZTaP0rD6,2024-04-22 21:25:07
2024-04-22 21:29:41+00:00,167509,I Don't Care (with Justin Bieber),Ed Sheeran,I Don't Care (with Justin Bieber),spotify:track:3HVWdVOQ0ZA45FuZGSfvns,2024-04-22 21:26:54
2024-04-22 21:29:45+00:00,3434,Overpass Graffiti,Ed Sheeran,=,spotify:track:4btFHqumCO31GksfuBLLv3,2024-04-22 21:29:41
2024-04-22 21:33:15+00:00,210741,Give Me Love,Ed Sheeran,+,spotify:track:0SuG9kyzGRpDqrCWtgD6Lq,2024-04-22 21:29:45
2024-04-22 21:35:05+00:00,109642,Tenerife Sea,Ed Sheeran,x - Wembley Edition,spotify:track:5rYipCuUMXmKr5XM3eDC1r,2024-04-22 21:33:16
2024-04-22 21:35:32+00:00,26933,Boat,Ed Sheeran,-,spotify:track:6jemILri7l5LuPhKs2nuXr,2024-04-22 21:35:05
2024-04-22 21:35:35+00:00,2111,Beautiful People (feat. Khalid),Ed Sheeran,Beautiful People (feat. Khalid),spotify:track:4evmHXcjt3bTUHD1cvny97,2024-04-22 21:35:32
2024-04-22 21:35:36+00:00,1375,Don't,Ed Sheeran,x,spotify:track:1huvTbEYtgltjQRXzrNKGi,2024-04-22 21:35:35
2024-04-22 21:35:38+00:00,2378,Drunk,Ed Sheeran,+,spotify:track:4RnCPWlBsY7oUDdyruod7Y,2024-04-22 21:35:36
2024-04-22 21:35:40+00:00,1941,2step (feat. Lil Baby),Ed Sheeran,2step (feat. Lil Baby),spotify:track:2UN0lp72LAusrXi8LLVomt,2024-04-22 21:35:39
2024-04-22 21:35:42+00:00,1376,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,No.6 Collaborations Project,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,2024-04-22 21:35:41
2024-04-22 21:35:44+00:00,2016,Happier,Ed Sheeran,÷,spotify:track:2RttW7RAu5nOAfq6YFvApB,2024-04-22 21:35:42
2024-04-22 21:35:50+00:00,6645,End Of Youth,Ed Sheeran,-,spotify:track:0vber253Le8WWt7gKorVe9,2024-04-22 21:35:44
2024-04-22 21:35:51+00:00,821,"You Need Me, I Don't Need You",Ed Sheeran,+,spotify:track:5KL4iZkCTZyXl7KnHgfVDj,2024-04-22 21:35:51
2024-04-22 21:35:53+00:00,800,Magical,Ed Sheeran,Autumn Variations,spotify:track:20uknEOwx3PpiGL2Es2vCg,2024-04-22 21:35:52
2024-04-22 21:35:59+00:00,1781,Visiting Hours,Ed Sheeran,=,spotify:track:0rt63HYAAIzUZo5O2D0uA6,2024-04-22 21:35:53
2024-04-22 21:42:14+00:00,375118,Dhoom Machale,Pritam,Dhoom,spotify:track:2cYVtBHkrkk7F2qU2Y7Fn0,2024-04-22 21:35:59
2024-04-22 21:47:41+00:00,327575,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi,2024-04-22 21:42:14
2024-04-22 21:52:13+00:00,272169,Dilbara,Pritam,Dhoom,spotify:track:4kUWdUJZnxWMxY31AzorKa,2024-04-22 21:47:41
2024-04-22 21:53:28+00:00,54715,Salaame,Pritam,Dhoom,spotify:track:26VnEKps0l0JWIrdx2E62G,2024-04-22 21:52:13
2024-04-22 21:53:40+00:00,5173,Shikdum (The Bedroom Mix),Pritam,Dhoom,spotify:track:0lZTqACM4CrVFkmcqE4gIg,2024-04-22 21:53:29
2024-04-22 21:59:07+00:00,317753,Salaame,Pritam,Dhoom,spotify:track:26VnEKps0l0JWIrdx2E62G,2024-04-22 21:53:41
2024-04-22 21:59:14+00:00,6342,Shikdum (The Bedroom Mix),Pritam,Dhoom,spotify:track:0lZTqACM4CrVFkmcqE4gIg,2024-04-22 21:59:07
2024-04-22 21:59:15+00:00,1194,Dilbara (Reprisal) Edit,Pritam,Dhoom,spotify:track:4Ks3SUM8jaYAJcxhGEuu5n,2024-04-22 21:59:14
2024-04-22 21:59:17+00:00,1482,Dhoom Dhoom,Pritam,Dhoom,spotify:track:680su2851wO74z7uNBcAbF,2024-04-22 21:59:15
2024-04-22 21:59:18+00:00,757,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy,2024-04-22 21:59:17
2024-04-22 22:03:38+00:00,261590,Dhoom Dhoom,Pritam,Dhoom,spotify:track:680su2851wO74z7uNBcAbF,2024-04-22 21:59:18
2024-04-22 22:08:09+00:00,269720,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy,2024-04-22 22:03:39
2024-04-22 22:24:04+00:00,208093,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,2024-04-22 22:08:09
2024-04-22 22:27:02+00:00,25870,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,2024-04-22 19:50:05
2024-04-22 22:28:15+00:00,233302,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V,2024-04-22 22:24:04
2024-04-22 22:31:56+00:00,220714,Lovely,Kanika Kapoor,Happy New Year,spotify:track:1YTU6H9mLYZZMP78x5V7KC,2024-04-22 22:28:16
2024-04-22 22:32:18+00:00,20548,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",Abhijeet,Sensational Duets,spotify:track:4hLShJ4RCa2KhqVHD7MRDn,2024-04-22 22:31:57
2024-04-22 22:32:20+00:00,1600,Pehli Nazar Mein,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5llaVhaIoowKT3fqf2NfPO,2024-04-22 22:32:19
2024-04-22 22:36:44+00:00,264333,Mahiya,Suzzane D'Mello,Awarapan (Original Soundtrack),spotify:track:4qOtDofZEAOYJ1Dq9GXgiM,2024-04-22 22:32:21
2024-04-22 22:38:23+00:00,98356,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2024-04-22 22:36:44
2024-04-22 22:42:05+00:00,222133,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,2024-04-22 22:38:24
2024-04-22 22:44:16+00:00,129430,Nazrein Milaana Nazrein Churaana,Benny Dayal,Jaane Tu... Ya Jaane Na,spotify:track:3wnahgmj1q8YvjkoXTLG8c,2024-04-22 22:42:05
2024-04-22 22:47:42+00:00,206946,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s,2024-04-22 22:44:16
2024-04-22 22:47:47+00:00,4201,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH,2024-04-22 22:47:42
2024-04-22 22:48:37+00:00,49130,Naino Ki To Baat Naina Jane Hai,Prateeksha Srivastava,Tu Mera Hai Sanam Female Version,spotify:track:7sx3sdWt0JSXPRwnubJl9k,2024-04-22 22:47:48
2024-04-22 22:53:19+00:00,283693,Tum Hi Ho Bandhu,Neeraj Shridhar,Cocktail (Original Motion Picture Soundtrack),spotify:track:7H3mfOvtPNA8YDF3EdKy0L,2024-04-22 22:48:37
2024-04-22 22:57:06+00:00,226300,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe,2024-04-22 22:53:20
2024-04-22 23:01:01+00:00,234544,Jalebi Bai,Ritu Pathak,Double Dhamaal,spotify:track:4OjfYKfJ0F38w0Dn6goVkU,2024-04-22 22:57:07
2024-04-22 23:06:16+00:00,313513,Dil Dil Nazar,Shaan,Maine Pyaar Kyun Kiya,spotify:track:1ZpsPt7Ayxhd35QXHdLGEY,2024-04-22 23:01:02
2024-04-22 23:11:27+00:00,311676,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,2024-04-22 23:06:17
2024-04-22 23:16:33+00:00,305162,Aaja Nachle,Salim–Sulaiman,Aaja Nachle,spotify:track:2Bn2JQAGZzxe09jFzm1SqJ,2024-04-22 23:11:28
2024-04-22 23:20:57+00:00,257440,Chor Bazaari,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:4gqHEia13bp5EFWGitiKWx,2024-04-22 23:16:33
2024-04-22 23:26:00+00:00,301703,Des Rangila,Jatin-Lalit,Fanaa,spotify:track:4qYGnK9axn6vydZqkoJ7VD,2024-04-22 23:20:57
2024-04-22 23:26:02+00:00,1717,Slowly Slowly,Sachin-Jigar,Slowly Slowly,spotify:track:51t7DiGRXmCBUCq5pd6iFU,2024-04-22 23:26:01
2024-04-22 23:26:04+00:00,1280,Criminal,Akon,Ra-One,spotify:track:39bx4zZrPxTjw8VNuvjt6X,2024-04-22 23:26:02
2024-04-22 23:26:07+00:00,3423,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),spotify:track:47l2Dd3XPBLio3kjbEMyDJ,2024-04-22 23:26:04
2024-04-22 23:26:12+00:00,4693,Thug Le,Salim–Sulaiman,Ladies Vs Ricky Bahl,spotify:track:1opxtm6zIv7IF19S0eCtvV,2024-04-22 23:26:07
2024-04-22 23:26:13+00:00,1397,Khuda,Manan Bhardwaj,Khuda,spotify:track:7FDynKp4tAOdiCaN8coQ8w,2024-04-22 23:26:12
2024-04-22 23:26:15+00:00,1962,Maine Tujhko Dekha,Neeraj Shridhar,"Maine Tujhko Dekha (From ""Golmaal Again!!!"")",spotify:track:6TeQwZim9noPvf96kNwldZ,2024-04-22 23:26:14
2024-04-22 23:54:15+00:00,241213,Second Hand Jawaani,Miss Pooja,Cocktail (Original Motion Picture Soundtrack),spotify:track:7kz0NubU5M4k9kdARMBlFK,2024-04-22 23:26:16
2024-04-22 23:58:26+00:00,249730,Dhokha Dhadi,Arijit Singh,R...Rajkumar (Original Motion Picture Soundtrack),spotify:track:2lALqW28yjkmb6LCBBUc7j,2024-04-22 23:54:16
2024-04-23 00:03:16+00:00,289865,Fevicol Se,Mamta Sharma,Dabangg 2,spotify:track:0wEgK7RKkB1R6sR5Nrwh5g,2024-04-22 23:58:26
2024-04-23 00:06:04+00:00,168240,Genda Phool,Rekha Bhardwaj,Delhi-6,spotify:track:15Vuw407y6UWIPUfGrpJ1e,2024-04-23 00:03:16
2024-04-23 00:06:11+00:00,5472,"Manma Emotion Jaage (From ""Dilwale"")",Pritam,Dilwale (Original Motion Picture Soundtrack),spotify:track:6emsLWJ2bu8vCP7BslV76d,2024-04-23 00:06:05
2024-04-23 00:11:01+00:00,290173,Chadti Jawani - Caravan - 71,Shreekant Krishnamurthy,Number 1 Hits Ka Number 1 Mix,spotify:track:3LcLpFcpuQApNB0XXgxipQ,2024-04-23 00:06:12
2024-04-23 00:15:01+00:00,682,Chand Sifarish,Jatin-Lalit,Fanaa,spotify:track:5EYZZvmNAH5VZCwuzYJqoA,2024-04-23 00:15:01
2024-04-23 00:15:01+00:00,35183,Tera Hone Laga Hoon,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:48Ix6ReYdJf2H4mKb3TIpj,2024-04-23 00:11:01
2024-04-23 00:15:02+00:00,831,Bheegi Si Bhaagi Si - Lofi Flip,Kedrock,Bheegi Si Bhaagi Si,spotify:track:01iMTLk72XWI6pCH2QZ3sR,2024-04-23 00:15:02
2024-04-23 00:15:03+00:00,693,Channa Vey,Kunal Ganjawala,Channa Vey,spotify:track:3At4t5vZ0lDuNWLBPEk6Ck,2024-04-23 00:15:03
2024-04-23 00:15:04+00:00,842,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,2024-04-23 00:15:04
2024-04-23 00:15:06+00:00,1952,Channa Vey,Kunal Ganjawala,Channa Vey,spotify:track:3At4t5vZ0lDuNWLBPEk6Ck,2024-04-23 00:15:05
2024-04-23 00:19:36+00:00,270469,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,2024-04-23 00:15:07
2024-04-23 00:25:29+00:00,353693,Zara Sa Jhoom Loon Main,Asha Bhosle,"Baarishein, Chai Aur Asha",spotify:track:6d13KGoCX7FlpxQdfjcs7b,2024-04-23 00:19:36
2024-04-23 00:30:17+00:00,285619,Zara Zara Touch Me,Monali Thakur,Race - Original Motion Picture Soundtrack,spotify:track:15BmNnMZTnPTawkFaJv1JR,2024-04-23 00:25:30
2024-04-23 17:26:33+00:00,263159,Twist,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:7gl8XJ8EmiObfSFppTATt6,2024-04-23 00:30:17
2024-04-23 19:35:00+00:00,324109,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,2024-04-23 19:29:34
2024-04-23 19:38:29+00:00,208093,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,2024-04-23 19:35:01
2024-04-23 19:43:50+00:00,313613,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW,2024-04-23 19:38:29
2024-04-23 19:43:56+00:00,4805,Saawariya,Monty Sharma,Saawariya (Original Motion Picture Soundtrack),spotify:track:5T6yrJuKWnkCH2OlQsoO7z,2024-04-23 19:43:50
2024-04-23 19:47:36+00:00,220714,Lovely,Kanika Kapoor,Happy New Year,spotify:track:1YTU6H9mLYZZMP78x5V7KC,2024-04-23 19:43:56
2024-04-23 19:47:42+00:00,4245,Jhanjharia - Male Version,Abhijeet,Krishna - Original Motion Picture Soundtrack,spotify:track:7v6kXbTvpHbhq5LHruy0xV,2024-04-23 19:47:36
2024-04-23 19:47:46+00:00,3910,Dil Dooba,Sonu Nigam,Khakee,spotify:track:6cUaCs1lKfDOyFKMkBF8ch,2024-04-23 19:47:42
2024-04-23 19:51:57+00:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2024-04-23 19:47:46
2024-04-23 19:57:53+00:00,355960,San Sanana,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:1gZWlVCnwSq9y91hIvkUiB,2024-04-23 19:51:57
2024-04-23 20:01:12+00:00,196750,Maine Tujhko Dekha,Neeraj Shridhar,"Maine Tujhko Dekha (From ""Golmaal Again!!!"")",spotify:track:6TeQwZim9noPvf96kNwldZ,2024-04-23 19:57:53
2024-04-23 20:05:05+00:00,233791,Criminal,Akon,Ra-One,spotify:track:39bx4zZrPxTjw8VNuvjt6X,2024-04-23 20:01:12
2024-04-23 20:09:30+00:00,264209,"Hum to Dil Se Haare (From ""Josh"")",Udit Narayan,Musical Delight,spotify:track:5b42eTlj8UUI8adpMvdo5H,2024-04-23 20:05:05
2024-04-23 20:09:32+00:00,1880,Pehle to Kabhi Kabhi,Altaf Raja,Dil Ke Tukde Hazaar Huye,spotify:track:5j2Iw1j167KuBj1iyM78xE,2024-04-23 20:09:30
2024-04-23 20:09:36+00:00,4420,"Hum to Dil Se Haare (From ""Josh"")",Udit Narayan,Musical Delight,spotify:track:5b42eTlj8UUI8adpMvdo5H,2024-04-23 20:09:32
2024-04-23 20:09:45+00:00,8320,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,2024-04-23 20:09:36
2024-04-23 20:11:48+00:00,123070,Hai Mera Dil,Udit Narayan,Josh,spotify:track:7LAwdDzta1roB9n4GuVpzG,2024-04-23 20:09:45
2024-04-23 20:11:50+00:00,1280,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,2024-04-23 20:11:49
2024-04-23 20:11:51+00:00,1040,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,2024-04-23 20:11:50
2024-04-23 20:11:52+00:00,800,Saawariya,Monty Sharma,Saawariya (Original Motion Picture Soundtrack),spotify:track:5T6yrJuKWnkCH2OlQsoO7z,2024-04-23 20:11:51
2024-04-23 20:11:53+00:00,580,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ,2024-04-23 20:11:52
2024-04-23 20:11:53+00:00,180,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2024-04-23 20:11:53
2024-04-23 20:11:54+00:00,1000,"Kehna Hi Kya - From ""Bombay""",K. S. Chithra,Bombay,spotify:track:5j5vCuBjS1sFWywWUnkJqV,2024-04-23 20:11:53
2024-04-23 20:11:54+00:00,470,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2024-04-23 20:11:54
2024-04-23 20:12:03+00:00,8500,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ,2024-04-23 20:11:54
2024-04-23 20:17:20+00:00,316530,Dil Kyun Yeh Mera,KK,Kites,spotify:track:5nHwX7e5XHnie22nuTFgda,2024-04-23 20:12:03
2024-04-23 20:17:21+00:00,1390,Tum Bhi Ho Wahi,Vishal Dadlani,Kites,spotify:track:0G4CQZIR5myNS3kAU13o7v,2024-04-23 20:17:20
2024-04-23 20:17:22+00:00,150,Tum Bhi Ho Wahi,Vishal Dadlani,Kites,spotify:track:0G4CQZIR5myNS3kAU13o7v,2024-04-23 20:17:22
2024-04-23 20:17:22+00:00,470,Kites In The Sky,Hrithik Roshan,Kites,spotify:track:2M4D33zjE5AJZj5NX0ocge,2024-04-23 20:17:21
2024-04-23 20:17:23+00:00,160,Dil Kyun Yeh Mera,KK,Kites,spotify:track:5nHwX7e5XHnie22nuTFgda,2024-04-23 20:17:22
2024-04-23 20:18:46+00:00,82910,Zindagi Do Pal Ki,KK,Kites,spotify:track:3s6H6UW7yPu2rsF8CGki60,2024-04-23 20:17:23
2024-04-23 20:24:18+00:00,333200,Dil Kyun Yeh Mera,KK,Kites,spotify:track:5nHwX7e5XHnie22nuTFgda,2024-04-23 20:18:46
2024-04-23 20:24:32+00:00,13149,Tum Bhi Ho Wahi,Vishal Dadlani,Kites,spotify:track:0G4CQZIR5myNS3kAU13o7v,2024-04-23 20:24:18
2024-04-23 20:25:22+00:00,50130,Kites In The Sky,Hrithik Roshan,Kites,spotify:track:2M4D33zjE5AJZj5NX0ocge,2024-04-23 20:24:32
2024-04-23 20:25:23+00:00,1060,Fire,Rajesh Roshan,Kites,spotify:track:7js0TOo7PwrlsrwfiDnpHB,2024-04-23 20:25:22
2024-04-23 20:25:25+00:00,830,Zindagi Do Pal Ki (Remix By Dj A-Myth),KK,Kites,spotify:track:3O878IkU17iXawXeyiiHEO,2024-04-23 20:25:23
2024-04-23 20:25:48+00:00,430,Dil Kyun Yeh Mera (Remix By Dj A-Myth),KK,Kites,spotify:track:0XV6XWupMJtTH30UlXHYMy,2024-04-23 20:25:25
2024-04-23 20:28:55+00:00,182900,Pehle Bhi Main,Vishal Mishra,ANIMAL,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,2024-04-23 20:25:48
2024-04-23 21:51:44+00:00,67498,Pehle Bhi Main,Vishal Mishra,ANIMAL,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,2024-04-23 21:50:31
2024-04-23 21:55:20+00:00,216084,Kashmir,Manan Bhardwaj,ANIMAL,spotify:track:0FDlo7Rz1GQXjYz3y0UxPb,2024-04-23 21:51:44
2024-04-24 21:15:22+00:00,105519,Rue des trois frères,Fabrizio Paterlini,Fragments Found,spotify:track:3lSOZb5rruEnFbe9xWELF6,2024-04-24 18:12:18
2024-04-24 21:15:24+00:00,2666,"Controvento, senz'olio",Fabrizio Paterlini,Fragments Found,spotify:track:78KGo61bPbtgSqFnIuhQbZ,2024-04-24 21:15:22
2024-04-24 21:16:02+00:00,39530,Still Travelling,Fabrizio Paterlini,Fragments Found,spotify:track:0D1u2NaHtKbhhVjBPItZ7x,2024-04-24 21:15:25
2024-04-24 21:17:10+00:00,66715,Istanbul Wedding,Fabrizio Paterlini,Transitions,spotify:track:3jr9gtpaDA4XFdDSqRpPZk,2024-04-24 21:16:05
2024-04-24 21:19:33+00:00,141781,Found Letters,Aashi,Found Letters,spotify:track:5FMcCBGPvas0mWPEaSvsGp,2024-04-24 21:17:11
2024-04-24 21:20:17+00:00,43015,Blessings,Austin Farwell,Blessings,spotify:track:0YfVTuuNun21EU4xFY5jlR,2024-04-24 21:19:33
2024-04-24 21:20:50+00:00,33314,Mood Effects,Melodrama,Wounded Heart,spotify:track:2huiZlrSjqdehvqdwL4kbW,2024-04-24 21:20:18
2024-04-24 21:22:42+00:00,111525,Momentary,Edvard Kravchuk,L.I.Y.,spotify:track:4yOXEgQONTAdZddIkipZiO,2024-04-24 21:20:50
2024-04-24 21:24:18+00:00,95105,Escapism,A. Blomqvist,Escapism,spotify:track:5HTj2M5NUAWxmFgBRWnWmt,2024-04-24 21:22:42
2024-04-24 21:24:27+00:00,8046,Leafs' Dance,Fabrizio Paterlini,Transitions III,spotify:track:6HZroTm8ScgYCelR3Bg8le,2024-04-24 21:24:18
2024-04-24 21:24:42+00:00,14741,The Kite Flyer,Ben Crosland,Songs from Rainbow Hill,spotify:track:21jAaw6itbfJhplfh7rR8G,2024-04-24 21:24:28
2024-04-24 21:24:45+00:00,3477,Evening Sky,Austin Farwell,Evening Sky,spotify:track:4wurHrfvk9zXdcgFuRVwtj,2024-04-24 21:24:42
2024-04-24 21:24:59+00:00,13237,Insight I,Julien Marchal,Insight,spotify:track:0x9sodbyp1KcXAMeX3830s,2024-04-24 21:24:46
2024-04-24 21:25:02+00:00,2144,Girl on an iceberg - Piano version,Nico Cartosio,Girl on an iceberg,spotify:track:0wjRB3AtTA21oVnGqLZrcC,2024-04-24 21:25:00
2024-04-24 21:25:03+00:00,970,Biomes,James Heather,Stories From Far Away On Piano,spotify:track:5PSaVasleQvJZ2mDN83Ixr,2024-04-24 21:25:02
2024-04-24 21:25:06+00:00,3338,Wind Song,Fabrizio Paterlini,The Art of the Piano,spotify:track:4Bwv1XO5itpiZJgnVvBeaC,2024-04-24 21:25:03
2024-04-24 21:25:08+00:00,2368,Ballerina,Yehezkel Raz,"Preludes, Book 1 - Streams",spotify:track:5lm18pjbwdth6ENVllxjfl,2024-04-24 21:25:06
2024-04-24 21:25:10+00:00,1866,See You Tomorrow,Evgeny Grinko,Orange Marmalade,spotify:track:63UlcXS3kWJXph9FL5zeWA,2024-04-24 21:25:09
2024-04-24 21:27:22+00:00,133837,Departure,Ahzuras,Departure,spotify:track:0pKFBjiyiDsp8iUSaBKZD0,2024-04-24 21:25:11
2024-04-24 21:27:34+00:00,9140,It All Begins Here,Borrtex,Something Special,spotify:track:3Zckk6BHuIzsk0oGnH5xAB,2024-04-24 21:27:24
2024-04-24 21:28:05+00:00,30880,Ferme Les Yeux,Sylvain Chauveau,Des Plumes Dans La Tête,spotify:track:1Kb2DqjHRvOcT5xeWtz3t5,2024-04-24 21:27:34
2024-04-24 21:28:07+00:00,2176,Mind Travels,Fabrizio Paterlini,Transitions,spotify:track:1JAyVqLzxhn5pbl90hCkna,2024-04-24 21:28:05
2024-04-24 21:28:09+00:00,1973,Golden Moment,De Maynes,Golden Moment,spotify:track:5MVfH4eWAC9LAtTzMbK0jd,2024-04-24 21:28:08
2024-04-24 21:28:20+00:00,10720,Oceans Apart,Ben Crosland,The Turn,spotify:track:1yqM5O07lL7R6UAdK5jvrR,2024-04-24 21:28:10
2024-04-24 21:32:20+00:00,241557,Kaise Mujhe (Instrumental),A.R. Rahman,Ghajini,spotify:track:02nOZG5WrxCHEYbjjxeZQf,2024-04-24 21:28:21
2024-04-24 21:35:13+00:00,1197,Saari Duniya Jalaa Denge,Jaani,ANIMAL,spotify:track:0YxKKO272sacGBJKjf6FnB,2024-04-23 21:55:20
2024-04-24 21:36:25+00:00,60990,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,2024-04-24 21:35:19
2024-04-24 21:36:27+00:00,1860,Tujh Mein Rab Dikhta Hai - II,Salim–Sulaiman,Rab Ne Bana Di Jodi,spotify:track:4Q3oEhpsDommo2naYhCpAl,2024-04-24 21:36:25
2024-04-24 21:38:09+00:00,103554,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",Vishal Mishra,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",spotify:track:1fGXJZny7HUQnLKwttxmYw,2024-04-24 21:36:27
2024-04-24 21:39:52+00:00,95575,Tera Hone Laga Hoon,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:48Ix6ReYdJf2H4mKb3TIpj,2024-04-24 21:38:10
