end_time,ms_played,track_name,artist_name,album_name,url
2024-03-30 22:40:00,287040,O' Mama,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:5BGnQWWgXLfuVdu0XTwMfb
2024-04-01 23:00:00,27853,Bekaraan,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:7v3JXk7btgu4DXTQlaBgQS
2024-04-01 23:10:00,110906,O' Mama - Acoustic,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:3hQr2XuxfJMdSH7mlXDzpJ
2024-04-01 23:20:00,21568,Mahi Mennu (Sad Version),Labh Janjua,Dev D,spotify:track:5iklpTGssrHjmbFdjIHtOo
2024-04-01 23:30:00,26083,Apun Bola,Shah Rukh Khan,Josh,spotify:track:1uHd2tBRzotyWUS3iQeDN7
2024-04-01 23:40:00,2337,Sooraj Ki Baahon Mein,Dominique Cerejo,Zindagi Na Milegi Dobara,spotify:track:723xQva0yBF7M6K3nDAG8R
2024-04-02 00:00:00,20277,Jalwa,Wajid,Wanted,spotify:track:3YBGLlnnKgbgREFUAAlMW7
2024-04-02 00:10:00,1973,Dooba Dooba,Silk Route,Boondein,spotify:track:61IEe4ujPKOU7OIyubydfz
2024-04-02 00:20:00,5749,Julie Julie,Anu Malik,Jeete Hain Shaan Se,spotify:track:6UAnHdKaYxxJYAilFEwIF1
2024-04-02 00:30:00,26869,Har Zulm Tera Yaad Hai,Sajjad Ali,Har Zulm Tera Yaad Hai,spotify:track:50VtctorZYmu3LlBlesII2
2024-04-02 00:40:00,313613,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW
2024-04-02 00:50:00,2175,Piya Basanti,Sultan Khan,Piya Basanti,spotify:track:4ZffnUdAzNy5HvcO3rphIP
2024-04-02 01:00:00,24970,Yeh Jaane Kaisa Raaz Hai,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3oOS9fuJ4tfu533xytOGLt
2024-04-02 01:10:00,261559,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-04-02 01:20:00,167369,"Zara Suno (From ""Malaal"")",Rutvik Talashilkar,"Zara Suno (From ""Malaal"")",spotify:track:7p2W7iKU4QZG1aNYklzusD
2024-04-02 01:30:00,231819,Rock On!!,Farhan Akhtar,Rock On,spotify:track:6fABlNfAOylt7ZxfX8K1XL
2024-04-02 01:40:00,190798,Kya Mausam Hai,Lucky Ali,Sunoh,spotify:track:10iMTKzNp9b3DCEFfQIFTp
2024-04-02 01:50:00,102453,Aga Bai,Shalmali Kholgade,Aiyyaa,spotify:track:5IIoQg5A7agXCksmdRLX7i
2024-04-02 16:50:00,179723,Doosri Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:0cGPr1ahC0Lruu4AFBIvUd
2024-04-02 17:00:00,36989,Pardesi,Tochi Raina,Dev D,spotify:track:12cK3COq4z4MwaZyjc51zX
2024-04-02 19:00:00,1876,Dhoom Pichuck (feat. Shubha Mudgal),Palash Sen,Dhoom,spotify:track:2U6bhVBXGP2iTufLWSaKZR
2024-04-02 19:10:00,23369,Hamari Atariya,Rekha Bhardwaj,Dedh Ishqiya,spotify:track:2hykXvjXceH1wGiJErDJjj
2024-04-02 19:20:00,6592,O Re Kanchi,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4ViWr3p2fbaLBcejEgxNbb
2024-04-02 19:30:00,313613,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW
2024-04-02 19:40:00,1375,"Aisi Deewangi (From ""Deewana"")",Alka Yagnik,Bollywood Melody Queen,spotify:track:4ePEjnKNSifPi60lYnJvoK
2024-04-02 19:50:00,6212,Apun Bola,Shah Rukh Khan,Josh,spotify:track:1uHd2tBRzotyWUS3iQeDN7
2024-04-02 20:00:00,1258,Jhanjharia - Male Version,Abhijeet,Krishna - Original Motion Picture Soundtrack,spotify:track:7v6kXbTvpHbhq5LHruy0xV
2024-04-02 20:10:00,279222,Main Yahaan Hoon (Instrumental),Madan Mohan,Romancing The Legend: Veer-Zaara Instrumental,spotify:track:5mkLx3WvzQd6DflyamDOGz
2024-04-02 20:20:00,353693,Zara Sa Jhoom Loon Main,Asha Bhosle,"Baarishein, Chai Aur Asha",spotify:track:6d13KGoCX7FlpxQdfjcs7b
2024-04-02 20:30:00,312888,Kaho Na Kaho,rash,Kaho Na Kaho,spotify:track:41TPQOdEjRE2jqWs1n7wEW
2024-04-02 20:40:00,306503,Criminal,Akon,Ra-One,spotify:track:39bx4zZrPxTjw8VNuvjt6X
2024-04-02 20:50:00,323053,Dil Dil Nazar,Shaan,Maine Pyaar Kyun Kiya,spotify:track:1ZpsPt7Ayxhd35QXHdLGEY
2024-04-02 21:00:00,37862,Mungda,Jyotica Tangri,Total Dhamaal,spotify:track:7nY0GX6LDCPc0aBMTEO1cR
2024-04-02 21:10:00,5482,Dekho Na,Jatin-Lalit,Fanaa,spotify:track:5q0pLxhyHvZXnYxaygt2Az
2024-04-02 21:20:00,24701,Dekho Na,Jatin-Lalit,Fanaa,spotify:track:5q0pLxhyHvZXnYxaygt2Az
2024-04-02 21:30:00,1984,Ishq Wala Love,Vishal-Shekhar,Student of the Year (Original Motion Picture Soundtrack),spotify:track:1hQia6rxgfM1ly2hE3StWp
2024-04-02 21:40:00,208093,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7
2024-04-03 02:50:00,202015,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:2RgvvnMwtP0R2OkVZmFvnV
2024-04-03 03:00:00,20436,Dhoom Pichuck (feat. Shubha Mudgal),Palash Sen,Dhoom,spotify:track:2U6bhVBXGP2iTufLWSaKZR
2024-04-03 03:10:00,4047,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi
2024-04-03 03:20:00,5270,Salaame,Pritam,Dhoom,spotify:track:26VnEKps0l0JWIrdx2E62G
2024-04-03 23:50:00,124480,Salaame,Pritam,Dhoom,spotify:track:26VnEKps0l0JWIrdx2E62G
2024-04-04 00:50:00,293400,Dhoom Machale,Pritam,Dhoom,spotify:track:2cYVtBHkrkk7F2qU2Y7Fn0
2024-04-04 03:00:00,140,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,spotify:track:6UEhNvccAc4OyEDJYB5brb
2024-04-04 03:10:00,296730,Dhoom Machale,Pritam,Dhoom,spotify:track:2cYVtBHkrkk7F2qU2Y7Fn0
2024-04-04 19:10:00,299827,Tera Hone Laga Hoon,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:48Ix6ReYdJf2H4mKb3TIpj
2024-04-04 19:20:00,313613,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW
2024-04-04 19:30:00,256440,Mere Khwabon Mein,Lata Mangeshkar,Lata Surili Phuljhadi,spotify:track:4LZqDoUWtucJKSIMVjpKbb
2024-04-04 19:40:00,14755,Hamari Atariya,Rekha Bhardwaj,Dedh Ishqiya,spotify:track:2hykXvjXceH1wGiJErDJjj
2024-04-04 19:50:00,207393,Maine Tujhko Dekha,Neeraj Shridhar,"Maine Tujhko Dekha (From ""Golmaal Again!!!"")",spotify:track:6TeQwZim9noPvf96kNwldZ
2024-04-04 20:00:00,155840,Tum Hi Ho Bandhu,Neeraj Shridhar,Cocktail (Original Motion Picture Soundtrack),spotify:track:7H3mfOvtPNA8YDF3EdKy0L
2024-04-04 20:50:00,310,Haan Tu Hain,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:4vgCpNUUcpEIBifidhQOnR
2024-04-04 21:00:00,306370,Des Rangila,Jatin-Lalit,Fanaa,spotify:track:4qYGnK9axn6vydZqkoJ7VD
2024-04-06 03:50:00,13198,Des Rangila,Jatin-Lalit,Fanaa,spotify:track:4qYGnK9axn6vydZqkoJ7VD
2024-04-07 01:00:00,81636,Bheegi Si Bhaagi Si - Lofi Flip,Kedrock,Bheegi Si Bhaagi Si,spotify:track:01iMTLk72XWI6pCH2QZ3sR
2024-04-07 01:10:00,29146,Naughty Naughty,Anushka Manchanda,Cash,spotify:track:2iBGQCWqzzsvxTCZUmZy1x
2024-04-07 18:10:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2024-04-07 18:20:00,233302,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V
2024-04-07 18:40:00,33624,Jhalak Dikhla Ja,Himesh Reshammiya,Aksar,spotify:track:43SKg10CCeaoyr7XSKfpTR
2024-04-09 20:10:00,25690,Naughty Naughty,Anushka Manchanda,Cash,spotify:track:2iBGQCWqzzsvxTCZUmZy1x
2024-04-09 20:20:00,227226,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2024-04-09 21:40:00,2010,Chor Bazaari,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:4gqHEia13bp5EFWGitiKWx
2024-04-09 21:50:00,285108,I Am In Love,Pritam,Once Upon A Time In Mumbaai,spotify:track:3FS3ItpUATpALLi90uvkde
2024-04-09 22:00:00,267351,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy
2024-04-10 00:20:00,3120,Main Rang Sharbaton Ka (Lofi Mix),Pritam,Main Rang Sharbaton Ka (Lofi Mix),spotify:track:11na2yXOmMbkUL8f5j6vxZ
2024-04-10 00:30:00,10303,Dariya,Arko,Baar Baar Dekho,spotify:track:4ulISxSlTF9LXHs9dir9Z1
2024-04-10 00:40:00,12245,Toh Phir Aao,Mustafa Zahid,Awarapan (Original Soundtrack),spotify:track:4chxJYv0qsOKQukt6cKp97
2024-04-10 00:50:00,341027,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP
2024-04-10 01:00:00,504109,Mere Khwabon Mein,Lata Mangeshkar,Lata Surili Phuljhadi,spotify:track:4LZqDoUWtucJKSIMVjpKbb
2024-04-10 01:10:00,2901,Kukkad,Vishal-Shekhar,Student of the Year (Original Motion Picture Soundtrack),spotify:track:7DbE178OOsJfJKyiNObOsw
2024-04-10 01:20:00,1418,Sweetheart,Dev Negi,Kedarnath,spotify:track:0AuH0V5G69oKW5r1j7iEGl
2024-04-10 01:30:00,233302,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V
2024-04-10 01:40:00,264333,Mahiya,Suzzane D'Mello,Awarapan (Original Soundtrack),spotify:track:4qOtDofZEAOYJ1Dq9GXgiM
2024-04-10 01:50:00,2500,Main Rang Sharbaton Ka (Lofi Mix),Pritam,Main Rang Sharbaton Ka (Lofi Mix),spotify:track:11na2yXOmMbkUL8f5j6vxZ
2024-04-10 02:00:00,433000,Kaisa Ye Raaz Hai,Pranay.M. Rijia,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:6VpywY7DEMDSmpiY4tKpwX
2024-04-10 22:40:00,3925,"Saagar Jaisi Aankhonwali - From ""Saagar""",Kishore Kumar,Audiobiography - Kishore Kumar,spotify:track:4NGKImXyLb9jpCzU5kTexb
2024-04-10 22:50:00,991,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,spotify:track:6ZoCBDOB308GqUdt2AJrV2
2024-04-11 05:20:00,586,Hum Toh Deewane,Rajat Nagpal,Hum Toh Deewane,spotify:track:2A4lcqTJZgUs1XrW6TSvt0
2024-04-11 05:30:00,255529,Dard Karaara,Anu Malik,Dum Laga Ke Haisha,spotify:track:3VkPeb5ZIGkGkb9Uhvo0Ba
2024-04-11 05:40:00,358266,Husn Hai Suhana,Chandana Dixit,Coolie No.1 - Original Motion Picture Soundtrack,spotify:track:2JyPZNIsrL1xIoLZaqcqr1
2024-04-11 05:50:00,105056,Madhubala,Amit Trivedi,Songs of Love,spotify:track:3hcwpXiJtR7kwDrWllcH0v
2024-04-11 06:00:00,240723,Bhula Dena,Mustafa Zahid,Aashiqui 2,spotify:track:0WNCYgCd33LnBnw22WFuq8
2024-04-12 00:10:00,0,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,spotify:track:6UEhNvccAc4OyEDJYB5brb
2024-04-12 00:20:00,170530,Toh Phir Aao,Mustafa Zahid,Awarapan (Original Soundtrack),spotify:track:4chxJYv0qsOKQukt6cKp97
2024-04-12 00:30:00,311057,Behka,Karthik,Ghajini,spotify:track:0prCd0oIexRBiok6kBOeLp
2024-04-12 00:40:00,143892,Latoo,Shreya Ghoshal,Ghajini,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr
2024-04-12 16:30:00,13710,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",Vishal Mishra,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",spotify:track:1fGXJZny7HUQnLKwttxmYw
2024-04-12 16:40:00,197030,Dhoom Machale,Pritam,Dhoom,spotify:track:2cYVtBHkrkk7F2qU2Y7Fn0
2024-04-12 22:20:00,12895,I Am In Love,Pritam,Once Upon A Time In Mumbaai,spotify:track:1e9JTfYjUGDFSMfB66Z86y
2024-04-12 22:30:00,113264,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",Vishal Mishra,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",spotify:track:1fGXJZny7HUQnLKwttxmYw
2024-04-12 22:40:00,53760,Sang Rahiyo,Jasleen Royal,Sang Rahiyo,spotify:track:45PA9lW7U5LYnlpGrdTyHY
2024-04-12 22:50:00,306503,Criminal,Akon,Ra-One,spotify:track:39bx4zZrPxTjw8VNuvjt6X
2024-04-12 23:00:00,10665,Nazm Nazm,Arko,Hits of Ayushmann Khurrana,spotify:track:1tCduDqB3J8r90FAxprLzO
2024-04-12 23:10:00,222133,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS
2024-04-12 23:20:00,210951,Naina Da Kya Kasoor,Amit Trivedi,Andhadhun,spotify:track:2g3o6I7YuKFEUn9OOfuAfP
2024-04-13 00:20:00,253196,Kukkad,Vishal-Shekhar,Student of the Year (Original Motion Picture Soundtrack),spotify:track:7DbE178OOsJfJKyiNObOsw
2024-04-13 00:30:00,264500,Kaho Na Kaho,rash,Kaho Na Kaho,spotify:track:41TPQOdEjRE2jqWs1n7wEW
2024-04-13 00:40:00,208093,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7
2024-04-13 00:50:00,13070,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi
2024-04-13 01:00:00,311057,Behka,Karthik,Ghajini,spotify:track:0prCd0oIexRBiok6kBOeLp
2024-04-13 01:10:00,85160,Sun Saathiya,Divya Kumar,ABCD 2,spotify:track:5a2Hoi1wuhCA6Ob7pbOlpW
2024-04-14 01:50:00,1220,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH
2024-04-14 02:20:00,208093,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7
2024-04-14 02:30:00,264333,Mahiya,Suzzane D'Mello,Awarapan (Original Soundtrack),spotify:track:4qOtDofZEAOYJ1Dq9GXgiM
2024-04-14 02:40:00,92723,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-04-15 23:20:00,520,Hale Dil,Harshit Saxena,Murder 2,spotify:track:6GQK4G5o60E8YA18DGpAzv
2024-04-15 23:30:00,3390,Nazm Nazm,Arko,Hits of Ayushmann Khurrana,spotify:track:1tCduDqB3J8r90FAxprLzO
2024-04-15 23:40:00,130080,Tumhe Jo Maine Dekha,Abhijeet,Main Hoon Na,spotify:track:0pPGUL7171TRGgI6wyP8wP
2024-04-18 03:40:00,226340,"Falak Dekhun Sonu Nigam (From ""Garam Masala"")",Sonu Nigam,Bollywood's Musical Extravaganza - Sonu Nigam & Sukhwinder Singh,spotify:track:5XfHmHJNxDl4Tsy29oLD7v
2024-04-18 03:50:00,12400,Apun Bola,Shah Rukh Khan,Josh,spotify:track:1uHd2tBRzotyWUS3iQeDN7
2024-04-18 04:00:00,393110,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3
2024-04-18 20:10:00,1738,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3
2024-04-18 20:20:00,197390,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7
2024-04-18 20:30:00,128380,Dhoom Machale,Pritam,Dhoom,spotify:track:2cYVtBHkrkk7F2qU2Y7Fn0
2024-04-18 21:50:00,317753,Salaame,Pritam,Dhoom,spotify:track:26VnEKps0l0JWIrdx2E62G
2024-04-18 22:00:00,225062,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy
2024-04-18 22:10:00,110930,Mahiya,Suzzane D'Mello,Awarapan (Original Soundtrack),spotify:track:4qOtDofZEAOYJ1Dq9GXgiM
2024-04-18 22:40:00,4235,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,spotify:track:6UEhNvccAc4OyEDJYB5brb
2024-04-18 22:50:00,1130,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2024-04-18 23:00:00,281573,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman,Rab Ne Bana Di Jodi,spotify:track:2LcXJP95e4HKydTZ2mYfrx
2024-04-18 23:10:00,117994,"Makhna - From ""Drive""",Yasser Desai,Makhna,spotify:track:7BjQqiOJio4RdPL33yALKE
2024-04-19 02:00:00,11360,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7
2024-04-19 03:40:00,294186,O' Mama,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:5BGnQWWgXLfuVdu0XTwMfb
2024-04-19 04:00:00,179933,Awaara,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6YqJrTB64MvXAGqXvRrgdd
2024-04-19 19:10:00,48277,Tadap Tadap,KK,Hum Dil De Chuke Sanam,spotify:track:6n6hEYHXBzWfdSzBX20ZRw
2024-04-19 19:20:00,6848,positions,Ariana Grande,Positions,spotify:track:35mvY5S1H3J2QZyna3TFe0
2024-04-19 20:40:00,230746,Bad Habits,Ed Sheeran,=,spotify:track:3rmo8F54jFF8OgYsqTxm5d
2024-04-19 21:30:00,205300,Photograph,Ed Sheeran,x,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL
2024-04-20 03:00:00,263637,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3
2024-04-21 01:00:00,1470,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3
2024-04-22 21:10:00,842,Castle on the Hill,Ed Sheeran,÷,spotify:track:6PCUP3dWmTjcTtXY02oFdT
2024-04-22 21:20:00,3434,Overpass Graffiti,Ed Sheeran,=,spotify:track:4btFHqumCO31GksfuBLLv3
2024-04-22 21:30:00,1781,Visiting Hours,Ed Sheeran,=,spotify:track:0rt63HYAAIzUZo5O2D0uA6
2024-04-22 21:40:00,327575,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi
2024-04-22 21:50:00,757,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy
2024-04-22 22:00:00,269720,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy
2024-04-22 22:20:00,233302,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V
2024-04-22 22:30:00,98356,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2024-04-22 22:40:00,49130,Naino Ki To Baat Naina Jane Hai,Prateeksha Srivastava,Tu Mera Hai Sanam Female Version,spotify:track:7sx3sdWt0JSXPRwnubJl9k
2024-04-22 22:50:00,226300,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe
2024-04-22 23:00:00,313513,Dil Dil Nazar,Shaan,Maine Pyaar Kyun Kiya,spotify:track:1ZpsPt7Ayxhd35QXHdLGEY
2024-04-22 23:10:00,305162,Aaja Nachle,Salim–Sulaiman,Aaja Nachle,spotify:track:2Bn2JQAGZzxe09jFzm1SqJ
2024-04-22 23:20:00,1962,Maine Tujhko Dekha,Neeraj Shridhar,"Maine Tujhko Dekha (From ""Golmaal Again!!!"")",spotify:track:6TeQwZim9noPvf96kNwldZ
2024-04-22 23:50:00,249730,Dhokha Dhadi,Arijit Singh,R...Rajkumar (Original Motion Picture Soundtrack),spotify:track:2lALqW28yjkmb6LCBBUc7j
2024-04-23 00:00:00,5472,"Manma Emotion Jaage (From ""Dilwale"")",Pritam,Dilwale (Original Motion Picture Soundtrack),spotify:track:6emsLWJ2bu8vCP7BslV76d
2024-04-23 00:10:00,270469,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu
2024-04-23 00:20:00,353693,Zara Sa Jhoom Loon Main,Asha Bhosle,"Baarishein, Chai Aur Asha",spotify:track:6d13KGoCX7FlpxQdfjcs7b
2024-04-23 00:30:00,285619,Zara Zara Touch Me,Monali Thakur,Race - Original Motion Picture Soundtrack,spotify:track:15BmNnMZTnPTawkFaJv1JR
2024-04-23 17:20:00,263159,Twist,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:7gl8XJ8EmiObfSFppTATt6
2024-04-23 19:30:00,208093,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7
2024-04-23 19:40:00,3910,Dil Dooba,Sonu Nigam,Khakee,spotify:track:6cUaCs1lKfDOyFKMkBF8ch
2024-04-23 19:50:00,355960,San Sanana,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:1gZWlVCnwSq9y91hIvkUiB
2024-04-23 20:00:00,8320,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3
2024-04-23 20:10:00,82910,Zindagi Do Pal Ki,KK,Kites,spotify:track:3s6H6UW7yPu2rsF8CGki60
2024-04-23 20:20:00,182900,Pehle Bhi Main,Vishal Mishra,ANIMAL,spotify:track:7yDHHVKLbvDmVw1XXhDDIO
2024-04-23 21:50:00,216084,Kashmir,Manan Bhardwaj,ANIMAL,spotify:track:0FDlo7Rz1GQXjYz3y0UxPb
2024-04-24 21:10:00,141781,Found Letters,Aashi,Found Letters,spotify:track:5FMcCBGPvas0mWPEaSvsGp
2024-04-24 21:20:00,10720,Oceans Apart,Ben Crosland,The Turn,spotify:track:1yqM5O07lL7R6UAdK5jvrR
2024-04-24 21:30:00,95575,Tera Hone Laga Hoon,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:48Ix6ReYdJf2H4mKb3TIpj
2024-04-25 06:10:00,11938,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7
2024-04-26 17:50:00,250272,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-04-26 18:40:00,48840,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY
2024-04-30 17:00:00,39490,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY
2024-04-30 22:10:00,273910,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi
2024-04-30 23:20:00,279730,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi
2024-04-30 23:30:00,259813,Shikdum (The Bedroom Mix),Pritam,Dhoom,spotify:track:0lZTqACM4CrVFkmcqE4gIg
2024-04-30 23:40:00,133423,Dilbara (Reprisal) Edit,Pritam,Dhoom,spotify:track:4Ks3SUM8jaYAJcxhGEuu5n
2024-05-01 22:00:00,49301,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7
2024-05-02 22:00:00,181872,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V
2024-05-03 00:40:00,207853,Shivers,Ed Sheeran,=,spotify:track:50nfwKoDiSYg8zOCREWAm5
2024-05-03 00:50:00,33876,Thinking out Loud,Ed Sheeran,x,spotify:track:34gCuhDGsG4bRPIf9bb02f
2024-05-04 23:10:00,1407,Tu Jaane Na,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5vGiuYFSGekGLgbxhV1rD5
2024-05-04 23:20:00,311676,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY
2024-05-04 23:30:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2024-05-04 23:40:00,180938,Pal,Javed-Mohsin,Pal,spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC
2024-05-04 23:50:00,188437,Hey Ya !,Clinton Cerejo,Karthik Calling Karthik,spotify:track:1qTh7hzjd361hjuzeaMFWK
2024-05-05 00:00:00,238103,Meri Jaan,Sanjay Leela Bhansali,Gangubai Kathiawadi,spotify:track:4iEGv5Ne6HuCkFCjzxdWQK
2024-05-05 00:10:00,2762,Rozana,Shreya Ghoshal,"Rozana (From ""Naam Shabana"")",spotify:track:1mYcukuz7uow0wc7DmPXHU
2024-05-05 00:20:00,2154,"Duniyaa (From ""Luka Chuppi"")",Akhil,"Duniyaa (From ""Luka Chuppi"")",spotify:track:2tjWCe2W7sgvS3C8NHcdtI
2024-05-05 00:30:00,75003,O Bekhabar,Pritam,Action Replayy,spotify:track:4YwGnKgtq7V0EI1hYNOirm
2024-05-05 00:40:00,3071,"Ishq Jaisa Kuch (From ""Fighter"")",Vishal-Shekhar,"Ishq Jaisa Kuch (From ""Fighter"")",spotify:track:23YpzkTDtU78GK6vpgRbkM
2024-05-05 00:50:00,1002,Sau Aasmaan,Armaan Malik,Baar Baar Dekho,spotify:track:5czJMpadRTKwheBXCfiJkm
2024-05-05 01:00:00,236900,Tere Liye,Atif Aslam,Prince,spotify:track:0fCQRUbk8LIQTdQYGNtGyv
