ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,skipped,offline_timestamp
2024-11-26T22:01:09Z,ios,78660,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,trackdone,unexpected-exit-while-paused,FALSE,1732646690
2024-11-26T22:06:46Z,ios,313290,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,appload,fwdbtn,TRUE,1732658469
2024-11-28T18:04:38Z,ios,168150,Ishq Sufiyana (Male),Kamal Khan,The Dirty Picture,spotify:track:5zcfnScTSFGCHGY1yeXWke,fwdbtn,unexpected-exit-while-paused,FALSE,1732658806
2024-11-28T18:17:18Z,osx,180370,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,appload,trackdone,FALSE,1732817550
2024-11-28T18:18:11Z,osx,51470,"Zindagi Tere Naam (From ""Yodha"")",Vishal Mishra,"Zindagi Tere Naam (From ""Yodha"")",spotify:track:1eZ6nPXT1ovpBhVxYKRtaz,trackdone,fwdbtn,TRUE,1732817838
2024-11-28T18:30:18Z,osx,885,"Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"")",Aditya Rikhari,"Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"")",spotify:track:1PALLCSlHwAI4upY3sMg8u,fwdbtn,fwdbtn,TRUE,1732817891
2024-11-28T18:35:59Z,osx,341027,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,fwdbtn,trackdone,FALSE,1732818618
2024-11-28T18:37:50Z,osx,28765,"Jaan Ban Gaye - From ""Khuda Haafiz""",Asees Kaur,Hits Of Vishal Mishra,spotify:track:4sMSus4SLtPlA3iJzUuQfC,trackdone,endplay,TRUE,1732818959
2024-11-28T18:40:27Z,osx,158000,Someone You Loved - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:2KQAP6e7J80xxYZ3TPwviT,playbtn,trackdone,FALSE,1732819070
2024-11-28T18:48:45Z,osx,240000,Easy On Me - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:29EFlrBYDHQ5s6ANBpJoNh,trackdone,trackdone,FALSE,1732819227
2024-11-28T18:51:08Z,osx,142597,Fix You,David Schultz,Instrumental Piano Music,spotify:track:2RM3LxDCyOTl3aeAdR7pnk,trackdone,trackdone,FALSE,1732819725
2024-11-28T18:55:00Z,osx,232000,Someone Like You,Henry Smith,Instrumental Piano Music,spotify:track:04xaIluXEzyGQTKj5Xs7ME,trackdone,trackdone,FALSE,1732819867
2024-11-28T18:59:45Z,osx,285000,Running Up That Hill (A Deal With God) - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4iQOxI64JW0RNgaekm3xFs,trackdone,trackdone,FALSE,1732820099
2024-11-28T19:01:36Z,osx,111500,Dance Monkey - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:2blYZZiIeHL6GNiaLukhwv,trackdone,trackdone,FALSE,1732820384
2024-11-28T19:10:36Z,osx,182000,As It Was - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:4hAZk0XPpvzAjnlTDnqokq,trackdone,trackdone,FALSE,1732820496
2024-11-28T19:13:51Z,osx,195517,Shivers - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6NBxCvC4mizoMBOSVZvUSl,trackdone,trackdone,FALSE,1732821035
2024-11-28T19:15:52Z,osx,121000,Blinding Lights - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:0ioTaHydzfA8ijfW6Xd6e3,trackdone,trackdone,FALSE,1732821231
2024-11-28T19:19:09Z,osx,196875,Cold Heart - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6x7gXtdCb5yWQ12jN9Rz24,trackdone,trackdone,FALSE,1732821352
2024-11-28T19:22:33Z,osx,203644,Bad Habits - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6Xbp29kFXWrTk0CKPEtIx3,trackdone,trackdone,FALSE,1732821549
2024-11-28T19:25:33Z,osx,180666,Don't Stop Believin',David Schultz,Instrumental Piano Music,spotify:track:4h5iLE3TfbUp0Ub8LfNegg,trackdone,trackdone,FALSE,1732821752
2024-11-28T19:28:19Z,osx,163125,Pepas - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:5Auqwhaotw1RQMoIEoHFY1,trackdone,trackdone,FALSE,1732821933
2024-11-28T19:31:27Z,osx,187744,Dancing In The Moonlight,Elin Porsinger,Instrumental Piano Music,spotify:track:2NulD7JoXQ4PgIUQN7iVhZ,trackdone,trackdone,FALSE,1732822099
2024-11-28T19:32:19Z,osx,50826,Infinity - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:37U5nRzOPq3WoYAuIrLp23,trackdone,fwdbtn,TRUE,1732822287
2024-11-28T19:35:35Z,osx,197000,My Universe - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:45esLfuCNDYXup5oPzlxRI,fwdbtn,trackdone,FALSE,1732822339
2024-11-28T19:38:56Z,osx,200874,You're Beautiful - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:54Eew2Ljh93fOFbVnHE1Ei,trackdone,trackdone,FALSE,1732822535
2024-11-28T19:43:29Z,osx,273000,drivers license - Piano Version,Octavien X,Instrumental Piano Music,spotify:track:5M59GXzRuyjGoZItAT7osE,trackdone,trackdone,FALSE,1732822736
2024-11-28T19:46:22Z,osx,170898,Let Her Go - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:1lpElzIAEKaMJ5HUznOrkU,trackdone,trackdone,FALSE,1732823009
2024-11-28T19:49:39Z,osx,193250,Yellow - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2ISbqDJZ1MtuaTNVMEZXYw,trackdone,trackdone,FALSE,1732823182
2024-11-28T19:51:56Z,osx,128500,Chandelier,Beloved Melodies,Instrumental Piano Music,spotify:track:7rbpQjWUNnsTO2Is7REVrv,trackdone,trackdone,FALSE,1732823379
2024-11-28T19:52:00Z,osx,2844,Take On Me - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4JGNOKpXA9qOjHoRScDfSY,trackdone,fwdbtn,TRUE,1732823516
2024-11-28T19:52:02Z,osx,2314,Another Love - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:15ALwghiNKgwpukHhkMrHU,fwdbtn,fwdbtn,TRUE,1732823520
2024-11-28T19:55:26Z,osx,204327,Creep,Elin Porsinger,Instrumental Piano Music,spotify:track:5U0eWgs30BzCjGZ0jTkWR4,fwdbtn,trackdone,FALSE,1732823522
2024-11-28T19:58:03Z,osx,157714,Shallow - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4VlCfZz7AMgw6nhfeZdfKs,trackdone,trackdone,FALSE,1732823725
2024-11-28T20:00:44Z,osx,160875,Because You Loved Me - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:03pDUbOaOl882Y6Cx27fUS,trackdone,trackdone,FALSE,1732823883
2024-11-28T20:03:27Z,osx,162500,Despacito,Beloved Melodies,Instrumental Piano Music,spotify:track:2zWmAkUfyOfuB1uV4Ii7UW,trackdone,trackdone,FALSE,1732824044
2024-11-28T20:05:03Z,osx,95073,Can You Feel the Love Tonight - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6D9UtQcJgfzQcChqfY79xU,trackdone,fwdbtn,TRUE,1732824206
2024-11-28T20:16:03Z,osx,620898,Havana - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:5X2Shr5BnMEnbaO12xhnfu,fwdbtn,trackdone,FALSE,1732824303
2024-11-28T20:18:12Z,osx,128061,Everybody Hurts - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:3SzfXAg7BWWe4PiAWZnfCW,trackdone,fwdbtn,TRUE,1732824963
2024-11-28T20:18:17Z,osx,4671,The Scientist,Elin Porsinger,Instrumental Piano Music,spotify:track:60iUqPMacBpBTpwC8Gc33B,fwdbtn,fwdbtn,TRUE,1732825092
2024-11-28T20:23:12Z,osx,295750,When We Were Young - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:7dw725q3TSqIeafDSRQhtT,fwdbtn,trackdone,FALSE,1732825097
2024-11-28T20:26:37Z,osx,205000,Heat Waves - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:1zne0ypdROVCyeZnlTvSuR,trackdone,trackdone,FALSE,1732825391
2024-11-28T20:30:55Z,osx,258000,Halo,Henry Smith,Instrumental Piano Music,spotify:track:05c4vYxHKTooK3rz9FHN27,trackdone,trackdone,FALSE,1732825596
2024-11-28T20:34:47Z,osx,232000,All of Me,Henry Smith,Instrumental Piano Music,spotify:track:1O7SiRi0TErA3c4L5MCFIP,trackdone,trackdone,FALSE,1732825854
2024-11-28T20:38:20Z,osx,213250,Viva La Vida - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7v78ltp38gEdgQ0GMXjqBL,trackdone,trackdone,FALSE,1732826086
2024-11-28T20:41:45Z,osx,204750,Svag - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:61qsowjFA4tKRmReju73Xb,trackdone,trackdone,FALSE,1732826300
2024-11-28T20:44:29Z,osx,164625,Thunder - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:7CyA0vqnA16BOqeIiyq9aW,trackdone,trackdone,FALSE,1732826504
2024-11-28T20:47:03Z,osx,154000,STAY - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:1GUF0Zm6bUFh73WeFAYowh,trackdone,trackdone,FALSE,1732826669
2024-11-28T20:50:11Z,osx,187375,No One - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2VuSI7djY0iTZbMZ2nUf6Z,trackdone,trackdone,FALSE,1732826823
2024-11-28T20:51:12Z,osx,60172,Traitor - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:71AxbGGAyLt2REwaGFiwap,trackdone,fwdbtn,TRUE,1732827010
2024-11-28T20:51:13Z,osx,1141,Ghost - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6oovd93MVPydDV0v10cw9g,fwdbtn,fwdbtn,TRUE,1732827072
2024-11-28T20:54:19Z,osx,186500,Memories - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:0kXguuZtU9HjgmiccEHDFC,fwdbtn,trackdone,FALSE,1732827073
2024-11-28T20:58:58Z,osx,139065,Africa - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4Tj45B1P7sGhk5mhJSMS7n,trackdone,fwdbtn,TRUE,1732827258
2024-11-28T21:02:34Z,osx,216750,Just Give Me A Reason - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:5bALCfU4VdpDf2XcVaIs4N,fwdbtn,trackdone,FALSE,1732827538
2024-11-28T21:05:32Z,osx,177847,Iris - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6HbKoW7OMRxYA4pQNOpO16,trackdone,trackdone,FALSE,1732827754
2024-11-28T21:08:16Z,osx,164000,Savage Love - Laxed - Siren Beat [Piano Version],Flying Fingers,Instrumental Piano Music,spotify:track:1NX1Zf8WzmBm8ploaIcouc,trackdone,trackdone,FALSE,1732827932
2024-11-28T21:08:50Z,osx,32836,bad guy - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:4BodABZEQ23rOzSkPdwMxH,trackdone,fwdbtn,TRUE,1732828096
2024-11-28T21:11:57Z,osx,188000,you broke me first - Piano Version,Octavien X,Instrumental Piano Music,spotify:track:0IkDhdM9ztipNvYrSbtTpN,fwdbtn,trackdone,FALSE,1732828130
2024-11-28T21:16:11Z,osx,254000,Before You Go - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6QLRhuYUKX33Zc4hxlxg8p,trackdone,trackdone,FALSE,1732828317
2024-11-28T21:20:03Z,osx,231708,Dandelions - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6Imj0Nf8FwLOdRip1MGfMa,trackdone,trackdone,FALSE,1732828571
2024-11-28T21:23:31Z,osx,208590,deja vu,Elin Porsinger,Instrumental Piano Music,spotify:track:3nLgf9wSujXCQ2hl8Y3gI7,trackdone,trackdone,FALSE,1732828802
2024-11-28T21:27:18Z,osx,223000,"thank u, next - Piano Version",Flying Fingers,Instrumental Piano Music,spotify:track:1TYVv3y2UrYAE3xjUqwNnq,trackdone,trackdone,FALSE,1732829011
2024-11-28T21:30:21Z,osx,182625,I'm Yours - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6dNgUnAcHggnNa3cFjy7OP,trackdone,trackdone,FALSE,1732829238
2024-11-28T21:34:00Z,osx,219000,(Everything I Do) I Do It For You - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4JSKdGOGOLS4XtlbfMPUOd,trackdone,trackdone,FALSE,1732829420
2024-11-28T21:37:04Z,osx,184750,She Will Be Loved - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2JvXS80JVP0K2w0RmBl7g1,trackdone,trackdone,FALSE,1732829639
2024-11-28T21:40:22Z,osx,197500,Angels - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:32UuRSnefu0JK5arMMd1gC,trackdone,trackdone,FALSE,1732829824
2024-11-28T21:43:10Z,osx,168250,Kiss Me More - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6bd2M9gkOq3eUudUT4ifzP,trackdone,trackdone,FALSE,1732830022
2024-11-28T21:46:05Z,osx,174614,Say You Won't Let Go - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6zd1JO6Htl8gDUgPtkdHvA,trackdone,trackdone,FALSE,1732830190
2024-11-28T21:49:08Z,osx,183652,Mood - Piano Version,Octavien X,Instrumental Piano Music,spotify:track:01WXGvxb7tyAHcyIxDfcG6,trackdone,trackdone,FALSE,1732830365
2024-11-28T21:53:40Z,osx,272000,Perfect,Henry Smith,Instrumental Piano Music,spotify:track:4V86hdytrVYiWrrktK144C,trackdone,trackdone,FALSE,1732830548
2024-11-28T22:10:08Z,osx,46230,Super Gremlin - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:4p5NxRSG8mk65sA1DufT9o,trackdone,fwdbtn,TRUE,1732830820
2024-11-28T22:10:10Z,osx,2271,Umbrella,Elin Porsinger,Instrumental Piano Music,spotify:track:3Ei9tca3dT0bixmQiPAmo3,fwdbtn,fwdbtn,TRUE,1732831808
2024-11-28T22:12:36Z,osx,146493,Shape of You - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:10m4hweOoHtOExrYbmqmMx,fwdbtn,trackdone,FALSE,1732831810
2024-11-28T22:13:17Z,osx,40130,Seven Nation Army - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:1jI5bg9m1b0kWcA5dGh09I,trackdone,fwdbtn,TRUE,1732831955
2024-11-29T00:36:10Z,osx,179072,Love Me Like You Do - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:3Q0jnJwkvGDiEIYo5Gu5v6,fwdbtn,trackdone,FALSE,1732831997
2024-11-29T00:38:37Z,osx,146875,Where Are You Now - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:55bgDJR0hTS8rkXugPve5A,trackdone,trackdone,FALSE,1732840570
2024-11-29T00:40:40Z,osx,121851,Wonderwall - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7EB19SSlBOhGmwYiNXFqIO,trackdone,fwdbtn,TRUE,1732840717
2024-11-29T00:40:45Z,osx,4554,Moth To A Flame - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:34MmJtzTwEvq4kRVZ7BuG1,fwdbtn,fwdbtn,TRUE,1732840840
2024-11-29T00:40:46Z,osx,1013,Man In the Mirror,David Schultz,Instrumental Piano Music,spotify:track:3tDdHBhsTW6MBTs6CsTWPB,fwdbtn,fwdbtn,TRUE,1732840845
2024-11-29T00:40:47Z,osx,960,Wake Me Up,David Schultz,Instrumental Piano Music,spotify:track:48AFRHHidhbRw6QWCytrqf,fwdbtn,fwdbtn,TRUE,1732840846
2024-11-29T00:40:48Z,osx,1045,Take Me to Church,David Schultz,Instrumental Piano Music,spotify:track:20EYkd4m1vaVup5k9A6yum,fwdbtn,fwdbtn,TRUE,1732840847
2024-11-29T00:40:49Z,osx,992,INDUSTRY BABY - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:57sx2XCFWv37DV9D0MgMZ0,fwdbtn,fwdbtn,TRUE,1732840848
2024-11-29T00:40:50Z,osx,917,I Wanna Dance with Somebody (Who Loves Me) - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0x4rH6etUPHDSfY5rvpN5j,fwdbtn,fwdbtn,TRUE,1732840849
2024-11-29T00:44:09Z,osx,200000,Empire State of Mind - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:5NLTaszQFlaQDkImk60YGl,fwdbtn,trackdone,FALSE,1732840850
2024-11-29T00:47:39Z,osx,209125,Hey There Delilah - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4J2bEBkZIrB00KU7iVlePG,trackdone,trackdone,FALSE,1732841049
2024-11-29T00:50:41Z,osx,182000,Peaches - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:3qKylirmxJrNzsuuG9P5Fa,trackdone,trackdone,FALSE,1732841258
2024-11-30T00:33:01Z,osx,71078,Hey Soul Sister - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:5CUEpvH1MtqZV7yVNAu336,trackdone,fwdbtn,TRUE,1732841440
2024-11-30T00:36:11Z,osx,190500,Fireflies - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:23GiGP00x9mwuXTk7h6EvC,fwdbtn,trackdone,FALSE,1732926781
2024-11-30T00:39:15Z,osx,184874,I Gotta Feeling - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:5GL1xg5wf7rSIlq2cJVIBh,trackdone,trackdone,FALSE,1732926970
2024-11-30T00:42:16Z,osx,180500,Say Something - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2QM3HIMglKhRd1RyJhwRIQ,trackdone,trackdone,FALSE,1732927155
2024-11-30T00:45:24Z,osx,188200,I Don't Want to Miss a Thing - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:1IzpfM9AXBv1x7ykoHMRIt,trackdone,trackdone,FALSE,1732927336
2024-11-30T00:48:24Z,osx,179375,Wherever You Will Go - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6s2Y0L0rroSKKclcb6KedQ,trackdone,trackdone,FALSE,1732927524
2024-11-30T00:51:20Z,osx,176100,If I Ain't Got You - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:46ipXG8QeEoyyTfcdkx89x,trackdone,trackdone,FALSE,1732927703
2024-11-30T00:53:43Z,osx,143000,Senorita,Beloved Melodies,Instrumental Piano Music,spotify:track:1UXw6trVJa1a4xScjUpTMl,trackdone,trackdone,FALSE,1732927879
2024-11-30T00:56:05Z,osx,142597,Thinking Out Loud,David Schultz,Instrumental Piano Music,spotify:track:4sCkcrrLb8ZfyWAFF4q45F,trackdone,trackdone,FALSE,1732928022
2024-11-30T00:58:15Z,osx,130129,7 Years - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6JxvzITm8gorLbXAzYuiw1,trackdone,trackdone,FALSE,1732928165
2024-11-30T01:01:33Z,osx,197500,Believe - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0JHWeiK8iyvQ2A78bMsiGS,trackdone,trackdone,FALSE,1732928295
2024-11-30T01:04:20Z,osx,166946,Just the Way You Are,David Schultz,Instrumental Piano Music,spotify:track:0ZIV7iWazVrIj5TZOX50YF,trackdone,trackdone,FALSE,1732928493
2024-11-30T19:56:31Z,osx,102743,How to Save a Life - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6Hvb91wZsFYqPaZ4J5LTTb,trackdone,fwdbtn,TRUE,1732928660
2024-11-30T19:59:48Z,osx,197000,The Final Countdown - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7hRMuqG1i8qjsOew1eFnnI,fwdbtn,trackdone,FALSE,1732996591
2024-11-30T20:03:16Z,osx,171000,Holy - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:21LbyFtUfyRAPfYbkyo1yW,trackdone,trackdone,FALSE,1732996788
2024-11-30T20:06:22Z,osx,185181,The Winner Takes It All - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7hNMcKsxOTimyrxivgOWtL,trackdone,trackdone,FALSE,1732996996
2024-11-30T20:09:49Z,osx,207000,In Your Eyes - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:3Yb2MxOyqfeBbOBsDkKlbe,trackdone,trackdone,FALSE,1732997181
2024-11-30T20:11:20Z,osx,90506,Wrecking Ball,David Schultz,Instrumental Piano Music,spotify:track:3K413SVnkFYx7GACP82JlF,trackdone,fwdbtn,TRUE,1732997388
2024-11-30T20:15:09Z,osx,230000,Free Fallin',Henry Smith,Instrumental Piano Music,spotify:track:3h7tOEfvG5tLJqG1zVyj0g,fwdbtn,trackdone,FALSE,1732997480
2024-11-30T20:18:30Z,osx,200500,Truly Madly Deeply - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:5BeujxM6Hfmuo7kADmSnxE,trackdone,trackdone,FALSE,1732997709
2024-11-30T20:20:44Z,osx,134025,Stay With Me - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:32ozEg7pE0OAb76M8dd4KO,trackdone,trackdone,FALSE,1732997909
2024-11-30T20:22:56Z,osx,132000,Rather Be,Beloved Melodies,Instrumental Piano Music,spotify:track:3NbJPmgq3iC1wZSpxLeD7N,trackdone,trackdone,FALSE,1732998043
2024-11-30T20:26:47Z,osx,231000,(I've Had) The Time of My Life - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6dt8mNuoyKWVv2M0DkQHws,trackdone,trackdone,FALSE,1732998176
2024-11-30T20:27:49Z,osx,61572,I Want It That Way - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0hksuPhoHAo15pcPW71IcC,trackdone,fwdbtn,TRUE,1732998407
2024-11-30T20:29:00Z,osx,71050,Don't Speak - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2qzerUOWZpSWKe11rwbjMj,fwdbtn,fwdbtn,TRUE,1732998469
2024-11-30T20:29:01Z,osx,725,Sex on Fire - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:60tSeVFJQ6x7Em6bzGZzAQ,fwdbtn,fwdbtn,TRUE,1732998540
2024-11-30T20:29:02Z,osx,810,I Can't Make You Love Me,David Schultz,Instrumental Piano Music,spotify:track:3rztuB8oFCuZ1WKDCQwTTe,fwdbtn,fwdbtn,TRUE,1732998541
2024-11-30T20:31:27Z,osx,145714,Lush Life - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:3sm61RAyZWYNSzHY22YtkT,fwdbtn,trackdone,FALSE,1732998542
2024-11-30T20:33:35Z,osx,110712,...Baby One More Time - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0rmEBwPeVbErzvspcJsxHw,trackdone,fwdbtn,TRUE,1732998687
2024-11-30T20:33:37Z,osx,1088,Bleeding Love - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0rRfq5EhmWvLvR4z5p0sbI,fwdbtn,fwdbtn,TRUE,1732998815
2024-11-30T20:33:39Z,osx,1855,Scared to Be Lonely,RPM (Relaxing Piano Music),Instrumental Piano Music,spotify:track:6bPwp4WEURfytm440iv0n7,fwdbtn,fwdbtn,TRUE,1732998817
2024-11-30T20:33:40Z,osx,970,WITHOUT YOU - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:4XexWkEW40fuLcGGUecx5o,fwdbtn,fwdbtn,TRUE,1732998819
2024-11-30T20:35:23Z,osx,104415,Too Good at Goodbyes - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4kzDvMsvaotRsnBusOEEXP,fwdbtn,trackdone,FALSE,1732998820
2024-11-30T20:38:43Z,osx,199750,Come As You Are - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:3YeJDuUXGSXopD8z9I0DyJ,trackdone,trackdone,FALSE,1732998923
2024-11-30T20:41:53Z,osx,189750,Crazy - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:30zvOPIMDB3pGniNx2SbY6,trackdone,trackdone,FALSE,1732999123
2024-11-30T20:43:59Z,osx,126000,What About Us,Beloved Melodies,Instrumental Piano Music,spotify:track:6DvCB5shfRGV1Hy6sbLC1b,trackdone,trackdone,FALSE,1732999313
2024-11-30T20:46:00Z,osx,121000,ROXANNE - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:2vLkhOqHcccHQ2yfUammHO,trackdone,trackdone,FALSE,1732999439
2024-11-30T20:48:46Z,osx,166000,Yesterday,David Schultz,Instrumental Piano Music,spotify:track:0dEPSnsfY6kxujmHFpX2qB,trackdone,trackdone,FALSE,1732999560
2024-11-30T20:49:02Z,osx,14844,All By Myself,David Schultz,Instrumental Piano Music,spotify:track:7C7ct5ntjCX36p2B6StC54,trackdone,fwdbtn,TRUE,1732999726
2024-11-30T20:52:43Z,osx,222035,Love Yourself - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7CnzxkFKMfBmyNULTuib7r,fwdbtn,trackdone,FALSE,1732999742
2024-11-30T20:56:40Z,osx,62465,Bad Romance - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4109hc6SLqX5jhIB2SdiQr,trackdone,fwdbtn,TRUE,1732999963
2024-11-30T20:56:46Z,osx,5173,Don't Look Back In Anger,Elin Porsinger,Instrumental Piano Music,spotify:track:6ikkXqEPi6hrCXN9GBQUkc,fwdbtn,fwdbtn,TRUE,1733000200
2024-11-30T21:00:24Z,osx,218250,Californication - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6aGd6aIcDUynaxftoiwv8H,fwdbtn,trackdone,FALSE,1733000206
2024-11-30T21:03:46Z,osx,202375,Smells Like Teen Spirit - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:30CQwL5rPg1D6eJUeli0o1,trackdone,trackdone,FALSE,1733000423
2024-11-30T21:06:39Z,osx,173000,positions - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:7u929cI1MUhDjU7aPi3jQp,trackdone,trackdone,FALSE,1733000625
2024-11-30T21:09:03Z,osx,144500,ROCKSTAR - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:0mVTrdvFjBXRTA9rwGdWKX,trackdone,trackdone,FALSE,1733000798
2024-11-30T21:12:46Z,osx,223250,What's Up? - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0ogagJvq0p616rqf5sQZ5A,trackdone,trackdone,FALSE,1733000943
2024-11-30T21:16:01Z,osx,195000,Under the Bridge - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:10RAIjf076LBWgHOJ8XWV8,trackdone,trackdone,FALSE,1733001166
2024-11-30T21:18:28Z,osx,146493,Because of You,David Schultz,Instrumental Piano Music,spotify:track:6jHtC24B2r0EvyYp5KGbVf,trackdone,trackdone,FALSE,1733001361
2024-11-30T21:21:47Z,osx,199250,I'm So Excited - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6XxhrfIPM4SCAvMAtDzyEv,trackdone,trackdone,FALSE,1733001508
2024-11-30T21:24:05Z,osx,137500,When the Party's Over,Beloved Melodies,Instrumental Piano Music,spotify:track:3XXAnCox8JYmIpZ8HV3UsJ,trackdone,trackdone,FALSE,1733001707
2024-11-30T21:26:01Z,osx,114941,No Scrubs - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4Mb6JjxVtIorH6QXqUsPaA,trackdone,fwdbtn,TRUE,1733001844
